tiempo;estimulo_objetivo;x;y;matriz_estado
41,6084;Gato;948;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,6292;Gato;950;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,6501;Gato;950;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,6708;Gato;951;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,6917;Gato;952;579;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,7127;Gato;953;579;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,7335;Gato;954;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,7542;Gato;955;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,7749;Gato;955;581;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,7957;Gato;955;581;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,8166;Gato;949;582;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,8374;Gato;929;585;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,8583;Gato;909;586;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,8793;Gato;887;588;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,9001;Gato;871;591;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,9208;Gato;859;592;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,9416;Gato;854;593;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,9625;Gato;848;594;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
41,9832;Gato;844;595;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,0040;Gato;841;595;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,0249;Gato;838;595;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,0457;Gato;838;595;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,0666;Gato;837;595;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,0873;Gato;837;595;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,1082;Gato;837;595;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,1291;Gato;836;594;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,1499;Gato;834;594;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,1707;Gato;834;594;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,1917;Gato;834;593;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,2125;Gato;834;593;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,2333;Gato;833;594;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,2539;Gato;832;594;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,2750;Gato;832;594;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,2957;Gato;833;594;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,3165;Gato;842;593;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,3374;Gato;857;589;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,3582;Gato;872;585;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,3790;Gato;887;580;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,4000;Gato;898;577;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,4207;Gato;907;575;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,4416;Gato;911;575;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,4624;Gato;916;573;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,4832;Gato;919;571;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,5040;Gato;923;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,5248;Gato;925;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,5456;Gato;926;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,5664;Gato;929;569;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,5873;Gato;930;569;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,6082;Gato;931;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,6290;Gato;931;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,6497;Gato;932;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,6707;Gato;931;571;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,6915;Gato;932;572;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,7124;Gato;932;572;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,7332;Gato;932;572;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,7539;Gato;933;572;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,7748;Gato;933;572;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,7956;Gato;934;572;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,8164;Gato;935;571;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,8373;Gato;935;571;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,8581;Gato;935;572;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,8790;Gato;935;573;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,8999;Gato;935;573;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,9206;Gato;935;573;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,9416;Gato;935;573;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,9623;Gato;935;573;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
42,9831;Gato;935;573;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,0039;Gato;935;574;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,0247;Gato;934;574;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,0455;Gato;934;574;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,0663;Gato;934;574;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,0874;Gato;934;574;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,1082;Gato;934;573;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,1290;Gato;935;573;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,1498;Gato;935;572;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,1706;Gato;935;571;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,1913;Gato;934;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,2122;Gato;908;571;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,2331;Gato;841;575;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,2538;Gato;775;574;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,2747;Gato;717;576;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
43,2955;Gato;698;578;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,3163;Gato;673;581;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,3372;Gato;656;583;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,3580;Gato;649;584;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,3788;Gato;643;584;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,3996;Gato;639;584;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,4204;Gato;638;584;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,4413;Gato;666;588;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,4622;Gato;687;590;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,4830;Gato;740;591;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,5038;Gato;805;591;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,5246;Gato;863;590;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,5454;Gato;896;594;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,5662;Gato;918;599;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,5870;Gato;932;602;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,6078;Gato;939;603;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,6288;Gato;941;603;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,6496;Gato;943;604;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,6704;Gato;947;604;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,6912;Gato;949;604;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,7121;Gato;949;605;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,7329;Gato;950;605;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,7538;Gato;955;603;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,7746;Gato;955;603;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,7954;Gato;955;603;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,8161;Gato;955;603;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,8372;Gato;955;603;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,8579;Gato;756;314;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,8787;Gato;749;322;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,8995;Gato;757;352;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,9204;Gato;762;397;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,9411;Gato;768;435;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,9620;Gato;771;450;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
43,9828;Gato;774;471;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,0037;Gato;776;481;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,0245;Gato;780;489;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,0453;Gato;782;496;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,0661;Gato;784;500;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,0871;Gato;786;501;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,1077;Gato;787;504;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,1287;Gato;787;506;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,1496;Gato;788;508;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,1704;Gato;789;510;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,1911;Gato;790;510;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,2119;Gato;791;510;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,2327;Gato;792;508;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,2536;Gato;792;507;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,2744;Gato;793;506;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,2953;Gato;792;505;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,3161;Gato;792;505;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,3370;Gato;793;505;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,3578;Gato;793;504;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,3787;Gato;793;504;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,3996;Gato;793;504;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,4204;Gato;792;503;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,4411;Gato;792;503;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,4620;Gato;793;502;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,4828;Gato;791;500;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,5036;Gato;775;480;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,5243;Gato;753;445;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,5452;Gato;732;416;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,5660;Gato;715;396;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,5870;Gato;705;384;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,6077;Gato;697;377;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,6285;Gato;695;375;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,6494;Gato;693;371;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,6703;Gato;693;379;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,6910;Gato;696;394;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,7119;Gato;698;402;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,7327;Gato;699;408;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,7534;Gato;699;413;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,7744;Gato;700;416;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,7952;Gato;700;418;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,8160;Gato;700;422;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,8370;Gato;700;425;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,8577;Gato;703;427;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,8786;Gato;779;341;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,8994;Gato;779;341;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,9203;Gato;779;341;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,9412;Gato;779;341;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,9620;Gato;674;111;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
44,9826;Gato;680;125;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
45,0035;Gato;709;181;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
45,0244;Gato;751;270;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
45,0451;Gato;782;335;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
45,0659;Gato;799;368;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
45,0869;Gato;809;385;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
45,1075;Gato;812;395;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
45,1284;Gato;814;397;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
45,1493;Gato;815;402;Ninguno-Ninguno-Ninguno-Ninguno-Topo-Ninguno-Ninguno-Ninguno-Ninguno
45,1700;Gato;817;404;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,1909;Gato;817;404;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,2118;Gato;817;405;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,2326;Gato;815;404;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,2535;Gato;815;404;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,2743;Gato;815;406;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,2950;Gato;815;407;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,3158;Gato;816;405;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,3367;Gato;817;404;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,3576;Gato;817;402;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,3784;Gato;819;402;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,3991;Gato;819;402;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,4201;Gato;819;402;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,4409;Gato;819;402;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,4616;Gato;819;403;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,4824;Gato;819;404;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,5034;Gato;815;408;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,5242;Gato;774;450;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,5449;Gato;716;507;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,5658;Gato;676;548;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,5867;Gato;649;585;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,6075;Gato;635;601;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,6284;Gato;630;606;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,6491;Gato;623;611;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,6699;Gato;620;615;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,6910;Gato;617;618;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,7118;Gato;615;620;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,7327;Gato;614;622;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,7535;Gato;615;623;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,7743;Gato;615;625;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,7949;Gato;615;624;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,8157;Gato;615;623;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,8366;Gato;615;622;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,8575;Gato;615;621;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,8782;Gato;615;621;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,8991;Gato;615;621;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,9200;Gato;615;620;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,9408;Gato;615;620;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,9616;Gato;615;620;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
45,9825;Gato;615;620;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
46,0033;Gato;615;620;Ninguno-Ninguno-Ninguno-Gato-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
