tiempo;estimulo_objetivo;x;y;matriz_estado
10,3762;Pinguino;974;798;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,3970;Pinguino;974;800;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,4179;Pinguino;975;800;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,4393;Pinguino;975;799;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,4596;Pinguino;976;799;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,4804;Pinguino;976;800;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,5012;Pinguino;977;801;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,5220;Pinguino;977;801;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,5429;Pinguino;978;803;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,5635;Pinguino;978;803;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,5853;Pinguino;979;802;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,6063;Pinguino;979;801;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,6261;Pinguino;979;801;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,6470;Pinguino;979;801;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,6676;Pinguino;979;801;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,6886;Pinguino;979;801;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,7095;Pinguino;977;796;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,7300;Pinguino;961;757;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,7509;Pinguino;941;696;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,7717;Pinguino;934;673;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,7924;Pinguino;923;637;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,8134;Pinguino;917;619;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,8345;Pinguino;914;611;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,8550;Pinguino;911;606;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,8761;Pinguino;907;600;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,8969;Pinguino;907;596;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,9175;Pinguino;907;595;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,9384;Pinguino;907;594;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,9591;Pinguino;909;594;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
10,9802;Pinguino;910;595;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,0009;Pinguino;911;594;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,0225;Pinguino;912;593;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,0432;Pinguino;912;592;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,0635;Pinguino;912;594;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,0844;Pinguino;912;593;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,1050;Pinguino;910;592;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,1261;Pinguino;909;591;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,1469;Pinguino;909;592;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,1677;Pinguino;910;592;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,1884;Pinguino;909;591;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,2094;Pinguino;909;591;Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,2297;Pinguino;909;591;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,2507;Pinguino;911;591;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,2719;Pinguino;911;590;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,2926;Pinguino;1007;544;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,3135;Pinguino;1096;498;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,3344;Pinguino;1096;498;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,3560;Pinguino;1096;498;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,3768;Pinguino;967;533;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,3966;Pinguino;955;545;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,4177;Pinguino;958;573;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,4385;Pinguino;958;589;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,4594;Pinguino;950;616;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,4799;Pinguino;943;637;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,5007;Pinguino;937;652;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,5214;Pinguino;985;625;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,5426;Pinguino;1032;590;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,5641;Pinguino;1032;590;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,5844;Pinguino;1032;590;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,6060;Pinguino;1032;590;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,6259;Pinguino;1032;590;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,6476;Pinguino;1089;559;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,6676;Pinguino;1076;556;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,6885;Pinguino;1050;572;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,7091;Pinguino;1019;594;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,7301;Pinguino;994;605;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,7509;Pinguino;977;611;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,7716;Pinguino;972;613;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,7926;Pinguino;965;618;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,8132;Pinguino;962;622;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,8348;Pinguino;960;623;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,8552;Pinguino;959;625;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,8759;Pinguino;959;617;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,8967;Pinguino;1023;514;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,9183;Pinguino;1023;514;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,9391;Pinguino;1023;514;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,9592;Pinguino;1023;514;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
11,9800;Pinguino;1023;514;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,0009;Pinguino;724;410;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,0216;Pinguino;976;429;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,0424;Pinguino;971;472;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,0634;Pinguino;957;560;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,0842;Pinguino;942;619;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,1051;Pinguino;935;637;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,1267;Pinguino;929;663;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,1475;Pinguino;923;678;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,1675;Pinguino;920;685;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
12,1885;Pinguino;918;686;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,2092;Pinguino;920;690;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,2296;Pinguino;921;692;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,2509;Pinguino;921;693;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,2716;Pinguino;921;693;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,2922;Pinguino;919;696;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,3132;Pinguino;919;696;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,3340;Pinguino;921;696;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,3547;Pinguino;923;695;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,3759;Pinguino;928;681;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,3966;Pinguino;935;657;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,4171;Pinguino;941;631;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,4379;Pinguino;944;618;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,4591;Pinguino;950;601;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,4806;Pinguino;954;593;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,5009;Pinguino;957;584;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,5214;Pinguino;959;580;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,5432;Pinguino;960;576;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,5632;Pinguino;961;573;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,5837;Pinguino;960;572;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,6047;Pinguino;960;573;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,6254;Pinguino;961;575;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,6466;Pinguino;961;577;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,6674;Pinguino;962;579;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,6881;Pinguino;962;581;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,7087;Pinguino;961;580;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,7299;Pinguino;961;580;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,7506;Pinguino;962;579;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,7712;Pinguino;958;575;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,7921;Pinguino;866;556;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,8132;Pinguino;866;556;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,8340;Pinguino;866;556;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,8549;Pinguino;866;556;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,8756;Pinguino;922;611;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,8964;Pinguino;917;630;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,9182;Pinguino;911;651;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,9390;Pinguino;904;665;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,9589;Pinguino;901;671;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
12,9799;Pinguino;902;679;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,0007;Pinguino;900;682;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,0215;Pinguino;900;685;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,0422;Pinguino;902;688;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,0632;Pinguino;901;688;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,0837;Pinguino;898;686;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,1047;Pinguino;898;685;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,1254;Pinguino;898;684;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,1465;Pinguino;897;684;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,1674;Pinguino;897;684;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,1888;Pinguino;896;683;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,2086;Pinguino;898;683;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,2296;Pinguino;899;683;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,2512;Pinguino;899;683;Ninguno-Ninguno-Ninguno-Ninguno-Pinguino-Ninguno-Ninguno-Ninguno-Ninguno
13,2715;Pinguino;900;682;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,2924;Pinguino;900;681;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,3129;Pinguino;900;681;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,3337;Pinguino;900;680;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,3546;Pinguino;900;681;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,3762;Pinguino;901;680;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,3965;Pinguino;901;680;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,4171;Pinguino;901;681;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,4381;Pinguino;902;681;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,4585;Pinguino;902;681;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,4795;Pinguino;903;682;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,5013;Pinguino;918;670;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,5222;Pinguino;956;642;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,5420;Pinguino;956;642;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,5629;Pinguino;956;642;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,5836;Pinguino;956;642;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,6047;Pinguino;931;513;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,6256;Pinguino;933;520;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,6464;Pinguino;937;552;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,6674;Pinguino;930;594;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,6881;Pinguino;916;628;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,7096;Pinguino;907;652;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,7304;Pinguino;898;664;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,7512;Pinguino;888;671;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,7721;Pinguino;888;674;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,7921;Pinguino;888;676;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,8135;Pinguino;889;680;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,8346;Pinguino;891;682;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,8555;Pinguino;889;680;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,8752;Pinguino;888;679;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,8964;Pinguino;886;679;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,9171;Pinguino;882;678;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,9380;Pinguino;877;676;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,9595;Pinguino;874;675;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
13,9804;Pinguino;926;666;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,0005;Pinguino;922;665;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,0214;Pinguino;919;664;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,0421;Pinguino;879;669;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,0627;Pinguino;878;668;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,0839;Pinguino;875;667;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,1046;Pinguino;873;665;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,1255;Pinguino;872;665;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,1461;Pinguino;871;665;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,1671;Pinguino;873;663;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,1877;Pinguino;870;663;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,2086;Pinguino;869;663;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,2295;Pinguino;868;662;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,2505;Pinguino;870;662;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,2711;Pinguino;871;661;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,2921;Pinguino;871;660;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,3127;Pinguino;872;660;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,3336;Pinguino;872;658;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,3545;Pinguino;873;656;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,3752;Pinguino;875;655;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,3962;Pinguino;877;655;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,4176;Pinguino;876;654;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,4379;Pinguino;875;653;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,4587;Pinguino;874;653;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,4804;Pinguino;874;653;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,5002;Pinguino;875;653;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,5219;Pinguino;875;652;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,5419;Pinguino;875;651;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
14,5629;Pinguino;876;647;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
