tiempo;estimulo_objetivo;x;y;matriz_estado
28,2960;Topo;847;550;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,3164;Topo;858;574;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,3362;Topo;861;581;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,3572;Topo;865;589;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,3781;Topo;866;596;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,3987;Topo;867;598;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,4197;Topo;869;601;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,4405;Topo;870;604;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,4614;Topo;869;605;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,4821;Topo;868;605;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,5040;Topo;868;606;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,5247;Topo;868;607;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,5455;Topo;867;608;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,5655;Topo;866;608;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,5863;Topo;866;608;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,6072;Topo;865;608;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,6281;Topo;864;627;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,6490;Topo;863;685;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,6697;Topo;863;704;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,6914;Topo;864;733;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,7110;Topo;863;755;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,7321;Topo;864;766;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,7528;Topo;863;772;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,7738;Topo;862;776;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,7946;Topo;862;779;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,8154;Topo;863;781;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,8360;Topo;863;781;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,8571;Topo;865;780;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,8780;Topo;866;780;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,8995;Topo;865;778;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,9205;Topo;866;776;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,9403;Topo;866;776;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,9612;Topo;866;776;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
28,9822;Topo;864;774;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,0028;Topo;913;715;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,0234;Topo;1061;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,0451;Topo;1061;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,0651;Topo;1061;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,0862;Topo;1061;570;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,1069;Topo;930;692;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,1279;Topo;908;701;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,1488;Topo;890;717;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,1696;Topo;882;722;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,1912;Topo;868;731;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,2110;Topo;858;738;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,2318;Topo;850;744;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,2527;Topo;845;748;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,2744;Topo;840;749;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,2944;Topo;837;749;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,3150;Topo;835;751;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,3359;Topo;834;753;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,3570;Topo;832;754;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,3779;Topo;831;755;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,3987;Topo;830;756;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,4195;Topo;829;755;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,4411;Topo;828;754;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,4622;Topo;827;753;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,4818;Topo;825;752;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,5026;Topo;824;752;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,5235;Topo;823;752;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,5453;Topo;817;754;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,5662;Topo;789;769;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,5859;Topo;751;793;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,6067;Topo;713;807;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,6276;Topo;685;822;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,6487;Topo;671;833;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,6695;Topo;667;836;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,6913;Topo;660;840;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,7109;Topo;656;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,7317;Topo;654;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,7536;Topo;652;846;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,7735;Topo;650;847;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,7941;Topo;649;848;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,8153;Topo;647;848;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,8361;Topo;646;848;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,8566;Topo;645;848;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,8778;Topo;645;849;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,8982;Topo;644;850;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,9191;Topo;642;850;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,9402;Topo;642;849;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,9607;Topo;642;849;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
29,9819;Topo;641;849;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,0027;Topo;641;848;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,0236;Topo;641;848;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,0444;Topo;641;847;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,0651;Topo;641;846;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,0857;Topo;641;846;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,1069;Topo;640;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,1274;Topo;639;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,1484;Topo;639;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,1691;Topo;638;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,1902;Topo;638;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,2110;Topo;637;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,2316;Topo;637;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,2535;Topo;637;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,2745;Topo;637;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,2941;Topo;636;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,3148;Topo;636;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,3357;Topo;636;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,3567;Topo;636;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,3775;Topo;635;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,3982;Topo;635;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,4190;Topo;635;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,4398;Topo;636;845;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,4607;Topo;636;845;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,4814;Topo;635;845;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,5024;Topo;635;845;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,5233;Topo;635;845;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,5440;Topo;634;845;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,5648;Topo;634;845;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,5857;Topo;635;846;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,6065;Topo;634;846;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,6273;Topo;634;846;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,6481;Topo;634;846;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,6691;Topo;634;846;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,6899;Topo;634;845;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,7106;Topo;634;845;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,7316;Topo;634;844;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,7524;Topo;634;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,7732;Topo;634;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,7940;Topo;634;842;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,8147;Topo;634;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,8356;Topo;634;843;Topo-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,8567;Topo;647;831;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,8774;Topo;781;686;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,8983;Topo;925;525;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,9190;Topo;1006;440;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,9399;Topo;1032;395;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,9608;Topo;1038;387;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
30,9815;Topo;1044;388;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,0022;Topo;1046;385;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,0230;Topo;1047;383;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,0439;Topo;1046;385;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,0647;Topo;1045;385;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,0858;Topo;1045;386;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,1067;Topo;1044;386;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,1275;Topo;1035;406;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,1481;Topo;1023;434;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,1692;Topo;1017;443;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,1900;Topo;1003;465;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,2106;Topo;992;492;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,2317;Topo;985;508;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,2524;Topo;980;518;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,2733;Topo;977;525;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,2938;Topo;975;529;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,3146;Topo;972;529;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,3355;Topo;972;529;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,3564;Topo;970;529;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,3775;Topo;970;529;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,3983;Topo;969;531;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,4188;Topo;970;532;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,4399;Topo;970;533;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,4604;Topo;970;534;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,4814;Topo;970;534;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,5024;Topo;971;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,5241;Topo;971;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,5440;Topo;971;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,5646;Topo;972;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,5857;Topo;973;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,6066;Topo;973;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,6274;Topo;973;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,6482;Topo;973;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,6691;Topo;973;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,6897;Topo;973;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,7107;Topo;973;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,7316;Topo;973;535;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,7532;Topo;972;534;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,7741;Topo;972;534;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,7939;Topo;972;534;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,8147;Topo;972;534;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,8366;Topo;972;532;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,8563;Topo;973;532;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,8772;Topo;972;531;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,8980;Topo;982;521;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,9187;Topo;1042;473;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,9398;Topo;1087;433;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,9607;Topo;1124;401;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
31,9815;Topo;1147;376;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,0020;Topo;1153;372;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,0230;Topo;1165;368;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,0440;Topo;1170;362;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,0648;Topo;1173;358;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,0853;Topo;1179;357;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,1061;Topo;1183;357;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,1273;Topo;1185;358;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,1490;Topo;1186;358;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,1690;Topo;1185;358;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,1895;Topo;1185;358;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,2106;Topo;1184;359;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,2312;Topo;1184;358;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,2523;Topo;1183;356;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,2729;Topo;1184;354;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,2938;Topo;1185;353;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,3147;Topo;1185;353;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,3354;Topo;1184;352;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,3563;Topo;1183;351;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,3771;Topo;1182;350;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,3986;Topo;1180;349;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,4189;Topo;1178;348;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,4395;Topo;1180;357;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,4606;Topo;1185;403;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,4814;Topo;1187;463;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,5021;Topo;1190;515;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,5229;Topo;1190;536;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,5437;Topo;1192;562;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,5645;Topo;1193;576;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,5853;Topo;1191;583;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,6064;Topo;1192;587;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,6273;Topo;1194;590;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
32,6481;Topo;1194;592;Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno-Ninguno
